distance,duration
170.455844,0.345000
143.934553,0.228000
150.941125,0.234000
494.849398,0.467000
255.638658,0.281000
27.071068,0.054000
466.614180,0.453000
161.941125,0.275000
208.878825,0.213000
214.030007,0.275000
57.899495,0.137000
124.584834,0.135000
397.380450,0.442000
369.744266,0.486000
317.055790,0.272000
255.490902,0.336000
336.491198,0.192000
459.342784,0.372000
157.948940,0.196000
322.338095,0.429000
270.325902,0.445000
138.597980,0.232000
23.828427,0.076000
205.012193,0.371000
170.636184,0.170000
192.043825,0.278000
307.718493,0.338000
338.324950,0.563000
34.242641,0.121000
115.005621,0.174000
127.381950,0.107000
437.972081,0.253000
394.769810,0.532000
216.015526,0.197000
627.563218,0.409000
330.913883,0.399000
317.420258,0.254000
504.586262,0.535000
855.559091,0.814000
214.034106,0.305000
226.395176,0.185000
420.610227,0.404000
316.603600,0.473000
199.213203,0.271000
189.207873,0.217000
161.807757,0.164000
97.727922,0.208000
186.561980,0.156000
313.576078,0.286000
161.384776,0.317000
246.467085,0.243000
199.774221,0.279000
324.688104,0.466000
37.828427,0.152000
54.656854,0.113000
228.754223,0.204000
228.396970,0.244000
164.313708,0.253000
274.667143,0.539000
541.545968,0.507000
376.206269,0.347000
704.787407,0.466000
153.686477,0.226000
182.820902,0.304000
476.916947,0.431000
64.142136,0.106000
229.426407,0.275000
209.500093,0.187000
193.593601,0.302000
222.516251,0.411000
756.275082,0.359000
216.655902,0.293000
24.414214,0.115000
62.242641,0.227000
536.912246,0.401000
160.468037,0.215000
99.041631,0.204000
25.000000,0.090000
143.727922,0.244000
620.429367,0.614000
225.360960,0.271000
269.762028,0.359000
196.804610,0.285000
561.284146,0.394000
258.883917,0.223000
235.004564,0.219000
433.191614,0.304000
142.254834,0.241000
400.719227,0.364000
157.284271,0.252000
249.449561,0.427000
530.603632,0.411000
470.817114,0.345000
310.033154,0.423000
65.549776,0.113000
103.881429,0.157000
118.213203,0.267000
76.627417,0.096000
79.485281,0.127000
343.496813,0.372000
409.229123,0.649000
165.921687,0.114000
49.071068,0.132000
737.380536,0.419000
594.689800,0.414000
148.490902,0.186000
351.520909,0.444000
176.154329,0.269000
495.772682,0.290000
854.968427,0.519000
398.092598,0.419000
478.004006,0.667000
317.148998,0.340000
98.213203,0.194000
72.485281,0.261000
430.139495,0.260000
427.222261,0.483000
712.767877,0.601000
144.934553,0.188000
353.831191,0.504000
364.718493,0.455000
613.002951,0.269000
444.779811,0.568000
673.860921,0.412000
160.769553,0.356000
650.855655,0.672000
675.814190,0.397000
143.526912,0.208000
186.154329,0.308000
823.481654,0.555000
138.548824,0.180000
635.266097,0.337000
374.895716,0.302000
585.044212,0.455000
160.030679,0.142000
305.509668,0.400000
287.443941,0.263000
120.526912,0.211000
422.600744,0.559000
212.620844,0.287000
51.656854,0.212000
175.413261,0.220000
271.402310,0.204000
193.417930,0.191000
121.193485,0.172000
542.942336,0.424000
400.468543,0.284000
429.808627,0.405000
232.217592,0.217000
306.589503,0.458000
293.936075,0.472000
617.658682,0.305000
158.369727,0.171000
570.951100,0.330000
260.389341,0.221000
569.341291,0.350000
204.834762,0.193000
643.858775,0.577000
439.870628,0.495000
283.146804,0.435000
