distance,duration
334.154329,1.337991
71.414214,0.310007
465.912930,0.973999
59.828427,1.082997
689.745271,0.410992
454.283684,0.797001
995.559015,0.523990
303.626465,0.620996
105.656854,0.466988
88.970563,0.459010
103.656854,1.363004
71.828427,1.946992
449.827775,0.747991
165.788039,0.178025
893.509984,1.296999
636.411222,1.003998
170.242641,0.697003
99.727922,0.765004
488.801236,0.638993
361.882675,0.715000
279.289892,0.901989
719.599222,1.934001
290.071068,0.816991
311.172815,0.339002
1702.186898,2.313992
454.999048,1.186006
173.899495,0.202996
158.656854,0.397998
881.222486,0.785005
578.953886,0.339984
136.071068,0.348001
290.525028,0.290003
94.242641,0.413999
487.879725,0.456996
105.727922,0.776996
62.071068,1.141002
341.103942,0.375002
125.506242,0.142994
655.384125,0.850998
725.147686,0.374993
446.006654,0.478986
111.878825,0.164996
374.331533,0.442987
122.556349,0.338006
60.242641,0.248990
90.485281,1.084006
437.407964,0.219990
651.122877,0.291002
950.376658,1.128991
516.606081,0.401001
73.035058,0.142994
739.381216,0.288991
708.766699,0.419992
518.950763,0.693996
593.105652,0.421004
652.838344,0.901995
186.260175,0.182999
372.238430,0.172993
765.431163,0.316993
416.345761,0.320004
300.608413,0.427003
351.119995,0.357002
406.567311,0.489999
118.620844,0.184995
264.140784,0.168997
197.476700,0.282996
810.459571,0.907993
776.267695,0.781995
288.685111,0.247995
286.720780,0.154985
798.820483,0.543998
667.438598,0.602997
176.991200,0.107001
728.546549,0.728001
51.549776,0.201987
114.248261,0.185996
144.277699,0.311008
101.850340,0.216992
189.455844,0.617996
509.342747,0.409998
592.800934,0.473997
301.494147,0.324004
469.650043,0.973998
276.755775,0.175989
62.000000,0.384005
208.981524,0.172993
178.246077,0.221999
409.515503,0.309996
260.673746,0.213008
94.642757,0.138008
137.627417,0.296990
406.919332,0.334994
220.083261,0.548997
280.569990,0.199004
222.538297,0.326000
787.521719,0.806998
526.824306,0.686999
281.490250,0.240995
360.476804,0.804998
116.820902,0.333000
259.135563,0.386004
414.635013,0.443992
166.899495,0.278003
428.783950,0.464998
282.490902,0.344995
193.695349,0.157956
519.176832,0.729999
234.525960,0.248000
166.671242,0.206007
301.669048,0.566002
185.520339,0.617993
125.921407,0.177998
284.106126,0.636003
58.656854,0.132000
461.008141,1.299014
584.016927,0.588953
84.727922,0.227994
310.005621,0.697007
349.589503,0.753005
197.142136,0.665001
489.012483,1.072006
750.873565,0.703999
430.361250,0.616002
1078.513423,0.700997
400.592780,0.279007
341.602368,0.529995
141.071068,0.662996
135.620844,0.230004
450.299797,0.745001
398.466143,0.451996
230.884445,0.288998
597.713163,0.836995
192.706300,0.395001
223.798990,0.932950
698.190992,0.524012
206.984950,0.631997
594.650467,1.366001
479.369727,0.657948
87.071068,0.300997
1373.614569,2.334996
522.455631,0.402999
331.020960,0.371004
120.242641,0.753996
497.713825,1.011989
922.395292,0.824980
253.271126,0.407003
230.124420,0.329998
316.812425,0.620994
184.212251,0.443004
217.840620,0.825993
51.242641,1.031043
197.105174,0.248986
846.388117,1.208997
582.667448,0.613003
179.171863,0.297000
405.239172,0.329988
473.347192,0.449000
246.045195,0.674004
